"lg" "pos1" "pos2" "gene.count"
5 2775000 2849999 2
5 3e+06 3074999 1
5 3075000 3149999 2
5 3150000 3224999 1
5 3225000 3299999 2
5 3300000 3374999 1
5 3375000 3449999 4
5 3450000 3524999 7
5 3600000 3674999 5
5 3675000 3749999 6
5 3750000 3824999 9
5 3825000 3899999 4
5 3900000 3974999 5
5 3975000 4049999 3
5 4050000 4124999 1
5 4125000 4199999 4
5 4275000 4349999 3
5 4350000 4424999 4
5 4425000 4499999 2
5 4500000 4574999 10
5 4575000 4649999 7
5 4650000 4724999 5
5 4725000 4799999 8
5 4800000 4874999 6
5 4875000 4949999 3
5 4950000 5024999 3
5 5025000 5099999 6
5 5100000 5174999 2
5 5175000 5249999 2
5 5325000 5399999 1
5 5400000 5474999 3
5 5475000 5549999 2
5 5550000 5624999 9
5 5625000 5699999 7
5 5700000 5774999 9
5 5775000 5849999 9
5 5925000 5999999 6
5 6e+06 6074999 3
5 6075000 6149999 2
5 6150000 6224999 7
5 6225000 6299999 12
5 6300000 6374999 6
5 6375000 6449999 3
5 6450000 6524999 1
5 6600000 6674999 1
5 6675000 6749999 4
5 6750000 6824999 2
5 6825000 6899999 4
5 6900000 6974999 1
5 6975000 7049999 5
5 7050000 7124999 3
5 7200000 7274999 1
5 7500000 7574999 3
5 7575000 7649999 4
5 7650000 7724999 2
5 7725000 7799999 7
5 7800000 7874999 1
5 7950000 8024999 8
5 8025000 8099999 6
5 8100000 8174999 4
5 8175000 8249999 8
5 8250000 8324999 6
5 8325000 8399999 5
5 8400000 8474999 7
5 8475000 8549999 4
5 8550000 8624999 1
5 8775000 8849999 6
5 8850000 8924999 3
5 8925000 8999999 1
5 9e+06 9074999 1
5 9075000 9149999 5
5 9150000 9224999 9
5 9225000 9299999 8
5 9300000 9374999 6
5 9375000 9449999 7
5 9450000 9524999 7
5 9525000 9599999 7
5 9600000 9674999 11
5 9675000 9749999 4
5 9750000 9824999 11
5 9825000 9899999 6
5 9900000 9974999 10
5 9975000 10049999 6
5 10050000 10124999 10
5 10200000 10274999 3
5 10275000 10349999 5
5 10350000 10424999 7
5 10425000 10499999 7
5 10500000 10574999 4
5 10575000 10649999 7
5 10650000 10724999 9
5 10725000 10799999 7
5 10800000 10874999 13
5 10875000 10949999 9
5 10950000 11024999 7
5 11025000 11099999 7
5 11100000 11174999 7
5 11175000 11249999 1
5 11250000 11324999 10
5 11325000 11399999 13
5 11400000 11474999 1
5 11475000 11549999 7
5 11550000 11624999 3
5 11625000 11699999 6
5 11700000 11774999 9
5 11775000 11849999 2
5 11850000 11924999 2
5 11925000 11999999 1
5 1.2e+07 12074999 5
5 12075000 12149999 9
5 12150000 12224999 8
5 12225000 12299999 5
6 1 74999 3
6 75000 149999 4
6 150000 224999 2
6 225000 299999 1
6 3e+05 374999 2
6 375000 449999 3
6 450000 524999 4
6 525000 599999 3
6 6e+05 674999 5
6 675000 749999 3
6 750000 824999 3
6 825000 899999 7
6 9e+05 974999 5
6 975000 1049999 5
6 1050000 1124999 3
6 1125000 1199999 1
6 1275000 1349999 3
6 1350000 1424999 3
6 1425000 1499999 4
6 1500000 1574999 3
6 1575000 1649999 1
6 1650000 1724999 2
6 1725000 1799999 2
6 1800000 1874999 1
6 1950000 2024999 4
6 2025000 2099999 4
6 2100000 2174999 1
6 2175000 2249999 4
6 2250000 2324999 3
6 2325000 2399999 3
6 2400000 2474999 8
6 2475000 2549999 4
6 2550000 2624999 5
6 2625000 2699999 1
6 2700000 2774999 2
6 2775000 2849999 3
6 2850000 2924999 6
6 2925000 2999999 9
6 3e+06 3074999 4
6 3075000 3149999 1
6 3150000 3224999 1
6 3225000 3299999 1
6 3300000 3374999 1
6 3375000 3449999 3
6 3450000 3524999 2
6 3525000 3599999 3
6 3600000 3674999 3
6 3675000 3749999 3
6 3750000 3824999 2
6 3825000 3899999 2
6 3900000 3974999 5
6 3975000 4049999 4
6 4050000 4124999 5
6 4125000 4199999 1
6 4200000 4274999 4
6 4275000 4349999 2
6 4350000 4424999 4
6 4425000 4499999 2
6 4500000 4574999 1
6 4575000 4649999 3
6 4650000 4724999 2
6 4725000 4799999 1
6 4800000 4874999 5
6 4875000 4949999 4
6 4950000 5024999 4
6 5025000 5099999 4
6 5100000 5174999 6
6 5175000 5249999 1
6 5250000 5324999 1
6 5325000 5399999 2
6 5400000 5474999 2
6 5475000 5549999 1
6 5775000 5849999 8
6 5850000 5924999 8
6 5925000 5999999 3
6 6e+06 6074999 1
6 6075000 6149999 5
6 6150000 6224999 4
6 6225000 6299999 5
6 6300000 6374999 3
6 6375000 6449999 3
6 6450000 6524999 4
6 6525000 6599999 1
6 6825000 6899999 3
6 6900000 6974999 2
6 6975000 7049999 5
6 7050000 7124999 6
6 7125000 7199999 1
6 7200000 7274999 1
6 7350000 7424999 1
6 7425000 7499999 2
6 7500000 7574999 4
6 7575000 7649999 5
6 7650000 7724999 1
6 7725000 7799999 4
6 7800000 7874999 6
6 7875000 7949999 12
6 7950000 8024999 8
6 8025000 8099999 8
6 8100000 8174999 4
6 8175000 8249999 6
6 8250000 8324999 3
6 8325000 8399999 9
6 8400000 8474999 6
6 8550000 8624999 5
6 8625000 8699999 1
6 8700000 8774999 5
6 8775000 8849999 6
6 8850000 8924999 4
6 8925000 8999999 2
6 9e+06 9074999 4
6 9075000 9149999 3
6 9150000 9224999 8
6 9225000 9299999 9
6 9300000 9374999 4
6 9375000 9449999 6
6 9450000 9524999 3
6 9525000 9599999 8
6 9600000 9674999 1
6 9675000 9749999 1
6 9750000 9824999 8
6 9825000 9899999 5
6 9900000 9974999 2
6 9975000 10049999 3
6 10050000 10124999 1
6 10275000 10349999 1
6 10350000 10424999 3
6 10500000 10574999 6
6 10575000 10649999 1
6 10650000 10724999 1
6 10725000 10799999 3
6 10800000 10874999 1
6 10875000 10949999 8
6 10950000 11024999 2
6 11025000 11099999 2
6 11100000 11174999 1
6 11175000 11249999 6
6 11250000 11324999 1
6 11325000 11399999 1
6 11400000 11474999 2
6 11475000 11549999 3
6 11550000 11624999 1
6 11625000 11699999 5
6 11700000 11774999 3
6 11775000 11849999 1
6 11850000 11924999 7
6 11925000 11999999 6
6 1.2e+07 12074999 1
6 12075000 12149999 3
6 12150000 12224999 3
6 12225000 12299999 3
6 12300000 12374999 2
6 12375000 12449999 3
6 12450000 12524999 7
6 12525000 12599999 2
6 12675000 12749999 1
6 12750000 12824999 3
6 12825000 12899999 3
6 12900000 12974999 5
6 12975000 13049999 5
6 13050000 13124999 4
6 13125000 13199999 2
6 13200000 13274999 4
6 13275000 13349999 2
6 13350000 13424999 7
6 13425000 13499999 3
6 13500000 13574999 2
6 13575000 13649999 1
6 13650000 13724999 1
6 13725000 13799999 6
6 13800000 13874999 1
6 13875000 13949999 5
6 13950000 14024999 4
6 14025000 14099999 4
6 14100000 14174999 3
6 14175000 14249999 4
6 14250000 14324999 3
6 14325000 14399999 5
6 14400000 14474999 2
6 14475000 14549999 4
6 14550000 14624999 3
6 14925000 14999999 1
6 1.5e+07 15074999 2
6 15150000 15224999 2
6 15225000 15299999 6
6 15300000 15374999 2
6 15375000 15449999 5
6 15450000 15524999 5
6 15525000 15599999 1
6 15600000 15674999 7
6 15675000 15749999 5
6 16050000 16124999 1
6 16125000 16199999 5
6 16200000 16274999 4
6 16275000 16349999 3
6 16350000 16424999 4
6 16425000 16499999 5
6 16500000 16574999 4
6 16575000 16649999 4
6 16650000 16724999 7
6 16725000 16799999 8
6 16800000 16874999 7
6 16875000 16949999 2
6 17025000 17099999 4
7 1 74999 1
7 75000 149999 7
7 150000 224999 8
7 225000 299999 6
7 3e+05 374999 6
7 375000 449999 11
7 450000 524999 6
7 525000 599999 6
7 6e+05 674999 2
7 675000 749999 7
7 750000 824999 2
7 825000 899999 4
7 9e+05 974999 2
7 975000 1049999 2
7 1050000 1124999 7
7 1125000 1199999 4
7 1200000 1274999 1
7 1275000 1349999 3
7 1350000 1424999 5
7 1425000 1499999 12
7 1500000 1574999 7
7 1575000 1649999 4
7 1650000 1724999 6
7 1725000 1799999 7
7 1800000 1874999 11
7 1875000 1949999 6
7 1950000 2024999 1
7 2025000 2099999 2
7 2175000 2249999 2
7 2250000 2324999 7
7 2325000 2399999 4
7 2400000 2474999 11
7 2475000 2549999 11
7 2550000 2624999 3
7 2625000 2699999 3
7 2700000 2774999 6
7 2775000 2849999 5
7 2850000 2924999 8
7 2925000 2999999 7
7 3e+06 3074999 6
7 3075000 3149999 9
7 3150000 3224999 5
7 3225000 3299999 1
7 3450000 3524999 1
7 3750000 3824999 1
7 3825000 3899999 1
7 3900000 3974999 3
7 3975000 4049999 5
7 4050000 4124999 6
7 4125000 4199999 5
7 4200000 4274999 8
7 4275000 4349999 9
7 4350000 4424999 8
7 4425000 4499999 4
7 4500000 4574999 6
7 4575000 4649999 3
7 4650000 4724999 1
7 4800000 4874999 8
7 4875000 4949999 4
7 4950000 5024999 1
7 5025000 5099999 1
7 5100000 5174999 1
7 5175000 5249999 1
7 5325000 5399999 1
7 5475000 5549999 1
7 5550000 5624999 2
7 5850000 5924999 1
7 6e+06 6074999 2
7 6075000 6149999 4
7 6150000 6224999 1
7 6225000 6299999 1
7 6300000 6374999 1
7 6525000 6599999 5
7 6600000 6674999 5
7 6750000 6824999 2
7 6825000 6899999 2
7 6900000 6974999 2
7 6975000 7049999 6
7 7050000 7124999 1
7 7125000 7199999 4
7 7200000 7274999 2
7 7275000 7349999 1
7 7425000 7499999 4
7 7500000 7574999 5
7 7575000 7649999 1
7 7650000 7724999 10
7 7725000 7799999 15
7 7800000 7874999 6
7 7875000 7949999 1
7 7950000 8024999 5
7 8025000 8099999 4
7 8100000 8174999 7
7 8475000 8549999 1
7 8550000 8624999 7
7 8625000 8699999 2
7 8775000 8849999 2
7 8850000 8924999 1
7 8925000 8999999 7
7 9e+06 9074999 9
7 9075000 9149999 2
7 9150000 9224999 4
7 9225000 9299999 6
7 9300000 9374999 5
7 9375000 9449999 6
7 9600000 9674999 1
7 9675000 9749999 1
7 9750000 9824999 1
7 10125000 10199999 5
7 10200000 10274999 3
7 10275000 10349999 7
7 10350000 10424999 4
7 10425000 10499999 3
7 10500000 10574999 1
7 10575000 10649999 1
7 10650000 10724999 2
7 10725000 10799999 1
7 10800000 10874999 3
7 10950000 11024999 1
7 11025000 11099999 2
7 11100000 11174999 8
7 11400000 11474999 1
7 11550000 11624999 1
7 11700000 11774999 1
7 11775000 11849999 2
7 11850000 11924999 1
7 11925000 11999999 1
7 12075000 12149999 2
7 12150000 12224999 6
7 12300000 12374999 2
7 12375000 12449999 4
7 12450000 12524999 2
7 12525000 12599999 6
7 12600000 12674999 6
7 12675000 12749999 4
7 12750000 12824999 7
7 12825000 12899999 1
7 12900000 12974999 2
7 12975000 13049999 2
7 13050000 13124999 3
7 13200000 13274999 4
7 13275000 13349999 4
7 13350000 13424999 1
7 13425000 13499999 4
7 13500000 13574999 7
7 13575000 13649999 2
7 13950000 14024999 3
7 14100000 14174999 3
7 14175000 14249999 5
7 14250000 14324999 2
7 14325000 14399999 3
7 14400000 14474999 2
7 14475000 14549999 4
7 14550000 14624999 4
7 14625000 14699999 3
7 14700000 14774999 1
7 14775000 14849999 3
7 14850000 14924999 10
7 14925000 14999999 10
7 1.5e+07 15074999 4
7 15075000 15149999 3
7 15225000 15299999 6
7 15300000 15374999 2
7 15375000 15449999 6
7 15450000 15524999 4
7 15525000 15599999 9
7 15600000 15674999 2
7 15750000 15824999 4
7 15825000 15899999 5
7 16050000 16124999 2
7 16125000 16199999 2
7 16200000 16274999 1
7 16275000 16349999 2
7 16350000 16424999 2
7 16425000 16499999 2
7 16650000 16724999 1
7 16800000 16874999 4
7 16875000 16949999 4
7 16950000 17024999 4
7 17025000 17099999 6
7 17100000 17174999 4
7 17175000 17249999 5
7 17250000 17324999 10
7 17325000 17399999 8
7 17400000 17474999 5
7 17475000 17549999 4
7 17550000 17624999 2
7 17625000 17699999 8
7 17700000 17774999 7
7 17775000 17849999 6
7 17850000 17924999 6
7 17925000 17999999 7
7 1.8e+07 18074999 5
7 18075000 18149999 5
7 18150000 18224999 7
7 18225000 18299999 2
7 18300000 18374999 5
7 18375000 18449999 8
7 18450000 18524999 1
7 18525000 18599999 8
7 18600000 18674999 7
7 18675000 18749999 6
7 18750000 18824999 6
7 18900000 18974999 4
7 18975000 19049999 8
7 19050000 19124999 10
7 19125000 19199999 10
7 19200000 19274999 11
7 19275000 19349999 13
7 19350000 19424999 12
7 19425000 19499999 8
7 19500000 19574999 1
7 19575000 19649999 3
7 19650000 19724999 9
7 19725000 19799999 9
7 19800000 19874999 6
7 19875000 19949999 2
7 19950000 20024999 3
7 20025000 20099999 2
7 20100000 20174999 4
7 20175000 20249999 6
7 20250000 20324999 2
7 20325000 20399999 3
7 20400000 20474999 2
7 20475000 20549999 2
7 20550000 20624999 6
7 20625000 20699999 3
7 20700000 20774999 5
7 20775000 20849999 1
7 20850000 20924999 9
7 20925000 20999999 2
7 21225000 21299999 2
7 21300000 21374999 7
7 21375000 21449999 4
7 21450000 21524999 5
7 21525000 21599999 11
7 21600000 21674999 11
7 21675000 21749999 9
7 21750000 21824999 1
7 21825000 21899999 3
7 21900000 21974999 2
7 21975000 22049999 3
7 22050000 22124999 6
7 22125000 22199999 8
7 22200000 22274999 10
7 22275000 22349999 7
7 22350000 22424999 3
7 22425000 22499999 1
7 22500000 22574999 4
7 22575000 22649999 7
7 22650000 22724999 5
7 22725000 22799999 4
7 22800000 22874999 1
7 22875000 22949999 2
7 22950000 23024999 5
7 23025000 23099999 1
7 23100000 23174999 2
7 23175000 23249999 1
7 23250000 23324999 2
7 23325000 23399999 6
7 23400000 23474999 4
7 23550000 23624999 1
7 23625000 23699999 2
7 23700000 23774999 2
7 23850000 23924999 3
7 23925000 23999999 2
7 2.4e+07 24074999 8
7 24075000 24149999 5
7 24150000 24224999 7
7 24225000 24299999 3
7 24375000 24449999 2
7 24825000 24899999 4
7 24900000 24974999 4
7 24975000 25049999 2
7 25050000 25124999 2
7 25125000 25199999 6
7 25200000 25274999 7
7 25275000 25349999 1
7 25350000 25424999 6
7 25425000 25499999 3
7 25500000 25574999 4
7 25575000 25649999 2
7 25650000 25724999 1
7 25875000 25949999 4
7 25950000 26024999 1
7 26100000 26174999 1
7 26175000 26249999 11
7 26250000 26324999 8
7 26325000 26399999 1
7 26400000 26474999 1
7 26475000 26549999 3
7 26700000 26774999 2
7 26775000 26849999 2
7 26850000 26924999 6
7 26925000 26999999 4
7 2.7e+07 27074999 6
7 27075000 27149999 7
7 27150000 27224999 6
7 27225000 27299999 2
7 27300000 27374999 1
7 27525000 27599999 5
7 27600000 27674999 9
7 27675000 27749999 10
7 27750000 27824999 7
7 27825000 27899999 6
7 27900000 27974999 2
8 1 74999 2
8 75000 149999 1
8 150000 224999 5
8 225000 299999 1
8 3e+05 374999 1
8 375000 449999 1
8 525000 599999 1
8 6e+05 674999 1
8 675000 749999 4
8 750000 824999 2
8 825000 899999 4
8 975000 1049999 1
8 1125000 1199999 3
8 1200000 1274999 7
8 1275000 1349999 6
8 1350000 1424999 3
8 1425000 1499999 1
8 1500000 1574999 7
8 1575000 1649999 2
8 1650000 1724999 4
8 1725000 1799999 4
8 1800000 1874999 4
8 1875000 1949999 7
8 1950000 2024999 2
8 2025000 2099999 1
8 2100000 2174999 8
8 2250000 2324999 8
8 2325000 2399999 5
8 2400000 2474999 5
8 2475000 2549999 1
8 2550000 2624999 1
8 2700000 2774999 3
8 2850000 2924999 2
8 2925000 2999999 1
8 3e+06 3074999 1
8 3075000 3149999 7
8 3150000 3224999 5
8 3225000 3299999 4
8 3300000 3374999 3
8 3375000 3449999 5
8 3450000 3524999 5
8 3600000 3674999 4
8 3750000 3824999 5
8 3825000 3899999 3
8 3900000 3974999 2
8 4050000 4124999 2
8 4125000 4199999 1
8 4275000 4349999 1
8 4350000 4424999 2
8 4500000 4574999 4
8 4575000 4649999 1
8 4650000 4724999 4
8 4725000 4799999 3
8 4800000 4874999 5
8 4875000 4949999 7
8 4950000 5024999 2
8 5025000 5099999 4
8 5100000 5174999 2
8 5175000 5249999 1
8 5400000 5474999 1
8 5550000 5624999 2
8 5625000 5699999 3
8 5775000 5849999 5
8 5850000 5924999 4
8 5925000 5999999 2
8 6e+06 6074999 5
8 6075000 6149999 1
8 6150000 6224999 1
8 6300000 6374999 4
8 6375000 6449999 3
8 6450000 6524999 1
8 6525000 6599999 6
8 6600000 6674999 4
8 6675000 6749999 6
8 6750000 6824999 5
8 6825000 6899999 1
8 6900000 6974999 4
8 6975000 7049999 2
8 7050000 7124999 2
8 7125000 7199999 4
8 7200000 7274999 4
8 7275000 7349999 1
8 7350000 7424999 3
8 7425000 7499999 1
8 7500000 7574999 3
8 7575000 7649999 1
8 7650000 7724999 2
8 7725000 7799999 2
8 7800000 7874999 2
8 7875000 7949999 1
8 7950000 8024999 4
8 8025000 8099999 4
8 8100000 8174999 2
8 8175000 8249999 1
8 8250000 8324999 2
8 8325000 8399999 3
8 8400000 8474999 5
8 8475000 8549999 5
8 8550000 8624999 4
8 8625000 8699999 5
8 8700000 8774999 4
8 8775000 8849999 8
8 8850000 8924999 2
8 8925000 8999999 1
8 9e+06 9074999 1
8 9075000 9149999 4
8 9150000 9224999 1
8 9225000 9299999 5
8 9300000 9374999 7
8 9375000 9449999 2
8 9450000 9524999 5
8 9525000 9599999 6
8 9600000 9674999 8
8 9675000 9749999 7
8 9750000 9824999 15
8 9825000 9899999 6
8 10125000 10199999 1
8 10275000 10349999 3
8 10350000 10424999 5
8 10425000 10499999 1
8 10500000 10574999 1
8 10650000 10724999 6
8 10725000 10799999 7
8 10800000 10874999 2
8 10950000 11024999 1
8 11250000 11324999 7
8 11325000 11399999 4
8 11400000 11474999 4
8 11475000 11549999 3
8 11550000 11624999 1
8 11625000 11699999 3
8 11700000 11774999 3
8 11775000 11849999 3
8 11850000 11924999 1
8 1.2e+07 12074999 2
8 12150000 12224999 1
8 12375000 12449999 2
8 12450000 12524999 9
8 12525000 12599999 8
8 12600000 12674999 9
8 12675000 12749999 1
8 12750000 12824999 4
8 12825000 12899999 9
8 12900000 12974999 4
8 12975000 13049999 4
8 13050000 13124999 5
8 13125000 13199999 3
8 13200000 13274999 2
8 13275000 13349999 5
8 13350000 13424999 7
8 13425000 13499999 6
8 13500000 13574999 2
8 13575000 13649999 3
8 13650000 13724999 1
8 13725000 13799999 4
8 13800000 13874999 14
8 13875000 13949999 3
8 13950000 14024999 1
8 14175000 14249999 2
8 14250000 14324999 8
8 14325000 14399999 6
8 14400000 14474999 7
8 14475000 14549999 3
8 14550000 14624999 1
8 14625000 14699999 1
8 14700000 14774999 5
8 14775000 14849999 7
8 14850000 14924999 2
8 14925000 14999999 3
8 1.5e+07 15074999 6
8 15075000 15149999 5
8 15150000 15224999 6
8 15225000 15299999 10
8 15300000 15374999 4
8 15375000 15449999 5
8 15450000 15524999 5
8 15600000 15674999 5
8 15675000 15749999 6
8 15750000 15824999 5
8 15825000 15899999 2
8 15900000 15974999 3
8 15975000 16049999 6
8 16050000 16124999 3
8 16125000 16199999 4
8 16200000 16274999 5
8 16275000 16349999 2
8 16425000 16499999 2
8 16500000 16574999 7
8 16575000 16649999 4
8 16650000 16724999 3
8 16725000 16799999 2
8 16800000 16874999 4
8 16875000 16949999 4
8 16950000 17024999 5
8 17025000 17099999 2
8 17100000 17174999 3
8 17175000 17249999 8
8 17250000 17324999 5
8 17325000 17399999 8
8 17400000 17474999 11
8 17475000 17549999 2
8 17550000 17624999 3
8 17625000 17699999 5
8 17700000 17774999 8
8 17775000 17849999 3
8 17850000 17924999 1
8 17925000 17999999 6
8 1.8e+07 18074999 13
8 18075000 18149999 1
8 18150000 18224999 6
8 18225000 18299999 9
8 18300000 18374999 5
8 18375000 18449999 6
8 18450000 18524999 4
8 18525000 18599999 4
8 18600000 18674999 2
8 18675000 18749999 2
8 18750000 18824999 9
8 18825000 18899999 3
8 18900000 18974999 5
8 18975000 19049999 8
8 19050000 19124999 5
8 19125000 19199999 3
8 19200000 19274999 5
8 19275000 19349999 9
8 19350000 19424999 3
9 1 74999 5
9 75000 149999 1
9 150000 224999 2
9 225000 299999 1
9 375000 449999 2
9 450000 524999 5
9 525000 599999 9
9 6e+05 674999 3
9 675000 749999 2
9 750000 824999 7
9 825000 899999 6
9 9e+05 974999 3
9 1050000 1124999 1
9 1200000 1274999 4
9 1275000 1349999 5
9 1350000 1424999 6
9 1425000 1499999 6
9 1500000 1574999 3
9 1575000 1649999 3
9 1650000 1724999 6
9 1725000 1799999 9
9 1800000 1874999 2
9 1875000 1949999 4
9 1950000 2024999 3
9 2025000 2099999 5
9 2100000 2174999 5
9 2175000 2249999 5
9 2250000 2324999 5
9 2325000 2399999 4
9 2400000 2474999 1
9 2700000 2774999 1
9 2775000 2849999 1
9 3e+06 3074999 2
9 3075000 3149999 3
9 3150000 3224999 7
9 3225000 3299999 2
9 3750000 3824999 1
9 3900000 3974999 2
9 3975000 4049999 1
9 4050000 4124999 6
9 4125000 4199999 4
9 4200000 4274999 4
9 4275000 4349999 3
9 4350000 4424999 2
9 4425000 4499999 5
9 4500000 4574999 5
9 4575000 4649999 12
9 4650000 4724999 1
9 4725000 4799999 2
9 4800000 4874999 8
9 4875000 4949999 3
9 5025000 5099999 1
9 5100000 5174999 10
9 5175000 5249999 9
9 5250000 5324999 7
9 5325000 5399999 4
9 5400000 5474999 5
9 5475000 5549999 5
9 5550000 5624999 2
9 5625000 5699999 1
9 5850000 5924999 7
9 5925000 5999999 6
9 6e+06 6074999 6
9 6075000 6149999 4
9 6225000 6299999 2
9 6300000 6374999 4
9 6375000 6449999 1
9 6450000 6524999 1
9 6525000 6599999 1
9 6600000 6674999 4
9 6675000 6749999 1
9 6825000 6899999 2
9 6900000 6974999 2
9 6975000 7049999 1
9 7050000 7124999 3
9 7125000 7199999 1
9 7200000 7274999 1
9 7275000 7349999 6
9 7350000 7424999 4
9 7425000 7499999 5
9 7500000 7574999 8
9 7575000 7649999 1
9 7725000 7799999 1
9 7875000 7949999 7
9 7950000 8024999 3
9 8025000 8099999 3
9 8100000 8174999 2
9 8175000 8249999 6
9 8250000 8324999 1
9 8325000 8399999 6
9 8400000 8474999 5
9 8475000 8549999 4
9 8550000 8624999 10
9 8625000 8699999 7
9 8700000 8774999 8
9 8775000 8849999 8
9 8850000 8924999 5
9 8925000 8999999 1
9 9075000 9149999 1
9 9225000 9299999 1
9 9375000 9449999 3
9 9450000 9524999 2
9 9525000 9599999 1
9 9600000 9674999 3
9 9675000 9749999 3
9 9750000 9824999 5
9 9825000 9899999 5
9 9900000 9974999 2
9 9975000 10049999 4
9 10050000 10124999 8
9 10125000 10199999 10
9 10200000 10274999 8
9 10350000 10424999 2
9 10425000 10499999 9
9 10500000 10574999 2
9 10575000 10649999 4
9 10650000 10724999 2
9 10725000 10799999 5
9 10800000 10874999 6
9 10875000 10949999 7
9 10950000 11024999 5
9 11025000 11099999 6
9 11100000 11174999 3
9 11175000 11249999 3
9 11250000 11324999 2
9 11325000 11399999 4
9 11400000 11474999 4
9 11475000 11549999 2
9 11625000 11699999 1
9 11850000 11924999 1
9 11925000 11999999 1
9 12075000 12149999 2
9 12150000 12224999 7
9 12225000 12299999 6
9 12300000 12374999 5
9 12375000 12449999 2
9 12450000 12524999 4
9 12600000 12674999 1
9 12675000 12749999 5
9 12750000 12824999 4
9 12900000 12974999 4
9 12975000 13049999 3
9 13050000 13124999 2
9 13125000 13199999 1
9 13275000 13349999 1
9 13500000 13574999 3
9 13575000 13649999 4
9 13650000 13724999 5
9 13725000 13799999 8
9 13800000 13874999 4
9 13875000 13949999 5
9 13950000 14024999 2
9 14025000 14099999 2
9 14100000 14174999 3
9 14175000 14249999 2
9 14250000 14324999 4
9 14325000 14399999 4
9 14400000 14474999 8
9 14475000 14549999 4
9 14550000 14624999 9
9 14625000 14699999 4
9 14700000 14774999 7
9 14775000 14849999 9
9 14850000 14924999 9
9 14925000 14999999 2
9 1.5e+07 15074999 8
9 15075000 15149999 8
9 15150000 15224999 7
9 15225000 15299999 8
9 15300000 15374999 9
9 15375000 15449999 7
9 15450000 15524999 6
9 15525000 15599999 10
9 15600000 15674999 5
9 15675000 15749999 2
9 15750000 15824999 1
9 15825000 15899999 6
9 15900000 15974999 1
9 15975000 16049999 2
9 16050000 16124999 10
9 16125000 16199999 6
9 16200000 16274999 4
9 16275000 16349999 3
9 16350000 16424999 6
9 16425000 16499999 2
9 16500000 16574999 5
9 16575000 16649999 2
9 16725000 16799999 3
9 16800000 16874999 5
9 16875000 16949999 4
9 16950000 17024999 2
9 17025000 17099999 4
9 17100000 17174999 2
9 17250000 17324999 4
9 17325000 17399999 6
9 17400000 17474999 4
9 17475000 17549999 2
9 17550000 17624999 5
9 17625000 17699999 2
9 17700000 17774999 5
9 17775000 17849999 4
9 17850000 17924999 6
9 17925000 17999999 6
9 1.8e+07 18074999 5
9 18075000 18149999 5
9 18150000 18224999 4
9 18225000 18299999 5
9 18300000 18374999 9
9 18375000 18449999 8
9 18450000 18524999 5
9 18525000 18599999 4
9 18600000 18674999 8
9 18675000 18749999 4
9 18750000 18824999 13
9 18825000 18899999 4
9 18900000 18974999 5
9 18975000 19049999 8
9 19200000 19274999 3
9 19275000 19349999 10
9 19350000 19424999 1
9 19425000 19499999 7
9 19500000 19574999 7
9 19575000 19649999 7
9 19650000 19724999 1
9 19725000 19799999 8
9 19800000 19874999 6
9 19875000 19949999 6
9 19950000 20024999 8
9 20025000 20099999 7
9 20100000 20174999 7
9 20175000 20249999 5
10 1 74999 9
10 75000 149999 1
10 225000 299999 2
10 375000 449999 1
10 450000 524999 2
10 525000 599999 4
10 6e+05 674999 1
10 750000 824999 2
10 825000 899999 1
10 9e+05 974999 3
10 975000 1049999 1
10 1050000 1124999 4
10 1125000 1199999 2
10 1200000 1274999 5
10 1350000 1424999 1
10 1425000 1499999 4
10 1500000 1574999 9
10 1575000 1649999 12
10 1650000 1724999 8
10 1725000 1799999 2
10 1800000 1874999 2
10 1875000 1949999 2
10 1950000 2024999 7
10 2025000 2099999 10
10 2100000 2174999 11
10 2175000 2249999 3
10 2250000 2324999 5
10 2325000 2399999 1
10 2475000 2549999 4
10 2550000 2624999 5
10 2625000 2699999 7
10 2700000 2774999 4
10 2850000 2924999 1
10 3e+06 3074999 3
10 3075000 3149999 4
10 3150000 3224999 10
10 3225000 3299999 8
10 3300000 3374999 9
10 3375000 3449999 3
10 3450000 3524999 1
10 3600000 3674999 1
10 3675000 3749999 1
10 3750000 3824999 11
10 3825000 3899999 2
10 3900000 3974999 1
10 3975000 4049999 1
10 4200000 4274999 3
10 4275000 4349999 1
10 4350000 4424999 5
10 4425000 4499999 8
10 4500000 4574999 6
10 4575000 4649999 8
10 4650000 4724999 3
10 4725000 4799999 5
10 4800000 4874999 2
10 4875000 4949999 3
10 5025000 5099999 1
10 5100000 5174999 8
10 5175000 5249999 6
10 5250000 5324999 11
10 5325000 5399999 4
10 5400000 5474999 1
10 5475000 5549999 1
10 5700000 5774999 1
10 5850000 5924999 1
10 6075000 6149999 4
10 6150000 6224999 2
10 6225000 6299999 4
10 6300000 6374999 3
10 6375000 6449999 5
10 6450000 6524999 5
10 6525000 6599999 4
10 6600000 6674999 7
10 6675000 6749999 8
10 6750000 6824999 8
10 6825000 6899999 1
10 6900000 6974999 2
10 6975000 7049999 5
10 7050000 7124999 9
10 7125000 7199999 2
10 7200000 7274999 2
10 7275000 7349999 3
10 7350000 7424999 6
10 7425000 7499999 7
10 7500000 7574999 5
10 7650000 7724999 1
10 7725000 7799999 4
10 7800000 7874999 7
10 7875000 7949999 11
10 7950000 8024999 9
10 8025000 8099999 4
