pop1 ecotype1 pop2 ecotype2 region1 region2 geography group intercept recomb_rate ds gene_count
denmark marine geneva stream ne sl allo allo_D 0.00309383873217727 6.13492985400835e-05 2.86249248044585e-04 -7.33168297598177e-05
denmark marine joes lake ne bc allo allo_D 0.00236946630742712 9.36222834524432e-05 2.01337621551493e-04 -2.59483332680242e-05
denmark marine joes stream ne bc allo allo_D 0.00228532089478163 9.01643796304073e-05 4.17749790364016e-04 -2.44460859201697e-05
denmark marine litcampbell marine ne bc allo allo_S 0.00894525915870699 1.44283878888703e-04 -0.00215510329748695 -3.40524385913235e-04
denmark marine ln marine ne ns allo allo_S 0.00111322832766805 4.22961099468559e-05 6.73481943296546e-04 -1.00874466732821e-05
denmark marine mh marine ne ns allo allo_S 0.0012507247260238 5.2340504347245e-05 9.53120501190057e-04 -1.44607746401984e-05
denmark marine mh white ne ns allo allo_D 9.62959249152689e-04 2.28415769029537e-05 0.00156046031901329 -1.62278786733286e-05
denmark marine misty lake ne bc allo allo_D 0.00191490584459334 9.47787736755266e-05 9.51622898166947e-04 -3.13871486116589e-05
denmark marine misty stream ne bc allo allo_D 0.00204226265808933 1.2339650811191e-04 7.45080028342194e-04 -2.04280354614352e-05
denmark marine roberts lake ne bc allo allo_D 0.0021864124917981 1.05539205291928e-04 7.70847653808183e-04 -1.58700825294679e-05
denmark marine roberts stream ne bc allo allo_D 0.00232549606146402 8.89521731314347e-05 5.76031620910732e-04 -1.88526757357759e-05
denmark marine sk marine ne ns allo allo_S 0.00128674809918392 5.40277270277657e-05 6.27007310600092e-04 -7.29638026816714e-06
denmark marine sr marine ne ns allo allo_S 0.00123980130029722 5.22816169767071e-05 7.22723897519067e-04 -1.57281121166916e-05
denmark marine sr white ne ns allo allo_D 9.85258787830303e-04 4.12236939569759e-05 8.32244073509537e-04 -8.34958775505023e-07
geneva lake al marine sl ns allo allo_D 0.006170957558342 -2.14767280946254e-05 -3.16061126077505e-04 -3.24650762719541e-05
geneva lake cl marine sl ns allo allo_D 0.00650593761061447 -4.06895846067807e-05 -7.78146510187452e-04 2.31473967058821e-04
geneva lake cl white sl ns allo allo_D 0.00697802627733195 -5.96680020613738e-05 -6.13042241804598e-04 -3.62739234144318e-05
geneva lake cp marine sl ns allo allo_D 0.00609639566838208 -1.67758815283939e-05 -0.00107186661290887 -7.62597606604158e-05
geneva lake geneva stream sl sl para para_D 0.00298622823039361 -4.17068108406398e-05 -1.39601115768769e-04 -7.00164092469533e-05
geneva lake joes lake sl bc allo allo_S 0.00188174635819105 -2.44613477907019e-05 -4.89325721241865e-05 -3.34615315285991e-05
geneva lake joes stream sl bc allo allo_D 0.00198788233299032 -2.78037425039474e-05 -1.0111710417786e-04 -4.05243533492433e-05
geneva lake ln marine sl ns allo allo_D 0.0070704238023918 -3.39769658040386e-06 -0.00203101485085586 6.27851076930119e-05
geneva lake mh marine sl ns allo allo_D 0.00349086415089292 -2.6834687331226e-05 0.00217149482942449 4.29277878352511e-04
geneva lake mh white sl ns allo allo_D 0.0050285111152984 -1.9965746367839e-04 0.00176664481043964 5.40510849287659e-04
geneva lake misty lake sl bc allo allo_S 0.00194740847274285 -1.58329455883833e-06 1.79476142596596e-04 -4.06520811029038e-05
geneva lake misty stream sl bc allo allo_D 0.00188391833600048 2.9474108216885e-06 2.3046668719629e-04 -3.6614660451258e-05
geneva lake roberts lake sl bc allo allo_S 0.00215782188633847 -1.22242260894403e-05 1.66616069602056e-04 -4.09566867934895e-05
geneva lake roberts stream sl bc allo allo_D 0.0021735514859007 -1.84826196997133e-05 7.21458700072921e-05 -4.98649101895256e-05
geneva lake sk marine sl ns allo allo_D 0.00684814175051904 -8.11298265845126e-05 -8.03939008180275e-04 3.62106223188509e-05
geneva lake sr marine sl ns allo allo_D 0.00650806728623934 -1.011389044675e-04 -6.8153796634745e-04 4.61441043248705e-05
geneva lake sr white sl ns allo allo_D 0.00762144050432413 -1.0026792928579e-04 -0.00109549217598526 -1.31313006038127e-04
geneva stream al marine sl ns allo allo_D 0.00558444707240414 -1.70937267985055e-05 3.76816964223387e-04 -6.35863958942572e-05
geneva stream cl marine sl ns allo allo_D 0.00636638441821024 -3.05946204513383e-05 -8.81891553205932e-04 2.31121790285881e-04
geneva stream cl white sl ns allo allo_D 0.00729670305892715 -3.47878846689701e-05 -7.87080777459614e-04 -9.61203867136692e-05
geneva stream cp marine sl ns allo allo_D 0.0055385358878816 5.66710458374267e-06 -6.16248005084359e-04 -9.89533830646427e-05
geneva stream joes lake sl bc allo allo_D 0.00179986453281631 -2.19550798799862e-05 3.41624423765458e-06 -3.31099205402442e-05
geneva stream joes stream sl bc allo allo_S 0.00194322516767441 -2.39359196627613e-05 -9.14592128726759e-05 -4.03268957625866e-05
geneva stream ln marine sl ns allo allo_D 0.00684385079990478 2.89461437222806e-05 -0.00182558702006441 2.7239371640764e-05
geneva stream mh marine sl ns allo allo_D 0.00521417701620549 -5.46196526111804e-05 -1.32474195618677e-04 4.61942616450093e-04
geneva stream mh white sl ns allo allo_D 0.00750931968405303 -1.94674043374312e-04 -0.00183851059588499 6.20617266262538e-04
geneva stream misty lake sl bc allo allo_D 0.00186896191318421 2.95402358257849e-06 2.1019663477086e-04 -3.93632870065591e-05
geneva stream misty stream sl bc allo allo_S 0.0018067394962003 3.85675157186813e-06 3.02456146501806e-04 -3.89033314015577e-05
geneva stream roberts lake sl bc allo allo_D 0.00209345319240283 -8.90641885257915e-06 2.100721481795e-04 -4.27169277100721e-05
geneva stream roberts stream sl bc allo allo_S 0.0020927748993438 -1.30949539963614e-05 9.48268706160903e-05 -4.86045770081843e-05
geneva stream sk marine sl ns allo allo_D 0.00608852409366267 -7.98111415137684e-05 -4.81751110666428e-04 7.66080990784486e-05
geneva stream sr marine sl ns allo allo_D 0.00603661629060457 -5.4001580121181e-05 -3.24392205126069e-04 -6.94175343166795e-06
geneva stream sr white sl ns allo allo_D 0.00778947448893973 -8.33807716411223e-05 -0.00148557546838338 -1.33728559184864e-04
hadsten lake al marine ne ns allo allo_D 0.00487241774130211 4.23185346321913e-05 7.85271868834457e-04 -7.31930191275422e-05
hadsten lake bea lake ne al allo allo_S 0.00330330807512575 7.91187539360348e-06 2.02551047355505e-04 -8.87836341331881e-05
hadsten lake boot lake ne bc allo allo_S 0.00226177069230866 -2.63037030870376e-07 1.91981027652195e-05 -3.57044427207571e-05
hadsten lake boot stream ne bc allo allo_D 0.0020529189967236 7.19068729354872e-06 1.64362373890784e-04 -4.56665801168844e-05
hadsten lake cl marine ne ns allo allo_D 0.00480046624343049 1.15297436582922e-04 9.16878407093954e-04 -6.50777418575666e-05
hadsten lake cl white ne ns allo allo_D 0.00433694406948962 9.11081445193841e-06 0.00181261589599899 -6.2621935630534e-05
hadsten lake constance lake ne sl allo allo_S 0.00203304234939854 -1.2180075662045e-05 2.70129286081704e-04 -4.14582669912302e-05
hadsten lake constance stream ne sl allo allo_D 0.00201015791870202 -1.10223296550022e-05 3.74698276453365e-04 -4.76174929902075e-05
hadsten lake cp marine ne ns allo allo_D 0.00427778375963804 8.97520924854849e-06 4.98395395101657e-04 -1.78856700103637e-05
hadsten lake denmark marine ne ne para para_D 0.00338300236040636 7.51714862244525e-05 1.24522973033308e-04 -4.21363207689657e-05
hadsten lake geneva lake ne sl allo allo_S 0.00233188238793047 -1.63148498858156e-05 -8.39107322899239e-05 -4.03018005599133e-05
hadsten lake geneva stream ne sl allo allo_D 0.00224407292802281 -1.53535930278577e-05 -4.14096698716246e-05 -3.97645741585807e-05
hadsten lake hald lake ne ne para para_S 0.00227584773355903 1.26665104046131e-05 1.78527754633777e-04 -5.22964612886525e-05
hadsten lake japan japansea ne jp allo allo_D 0.0013110683745673 2.83664019160187e-05 2.87037770176983e-04 5.46578927766942e-06
hadsten lake japan marine ne jp allo allo_D 0.00206927773812768 5.10068490865132e-05 2.80962890050839e-04 -2.863942931452e-05
hadsten lake joes lake ne bc allo allo_S 0.00234212476947319 -1.84829069891725e-05 -1.34742036184607e-04 -3.47763214323614e-05
hadsten lake joes stream ne bc allo allo_D 0.00242129906009372 -2.02713561711736e-05 -1.86793221756243e-04 -3.91785669903515e-05
hadsten lake litcampbell marine ne bc allo allo_D 0.0107742706067183 -8.48398840362017e-05 -0.00807275499808511 4.32092681556946e-04
hadsten lake ln marine ne ns allo allo_D 0.00419639086518664 1.00847046590697e-04 8.57670807998628e-04 -2.99159825396465e-05
hadsten lake mariager marine ne ne para para_D 0.00247834862677497 1.45518151705681e-05 1.09496588309387e-04 -4.95810110627068e-05
hadsten lake mh marine ne ns allo allo_D 2.69128786671835e-04 4.6398290389419e-04 0.00683856435134595 -1.22545127058425e-04
hadsten lake mh white ne ns allo allo_D 0.00847454710328273 1.21323300635045e-04 -3.11951672321565e-04 -1.90340698434548e-04
hadsten lake misty lake ne bc allo allo_S 0.00240876056310502 1.28606978390277e-05 9.30285104671295e-05 -3.67235528724615e-05
hadsten lake misty stream ne bc allo allo_D 0.00234378119598165 1.37847455916448e-05 1.91928716543292e-04 -3.68596616522131e-05
hadsten lake mud lake ne al allo allo_S 0.00366807594944024 1.25343510798193e-05 -1.04991408530669e-04 -1.11694821918866e-04
hadsten lake rab marine ne al allo allo_D 0.00550777067620458 -6.7775276233201e-05 5.71511451698065e-04 -1.93934629959037e-04
hadsten lake res marine ne al allo allo_D 0.00357365801303674 -2.60810275263823e-05 3.29351438665836e-04 -1.26643790572516e-04
hadsten lake roberts lake ne bc allo allo_S 0.00254325453377118 4.07030117545261e-06 1.58134735617494e-04 -3.15865300324421e-05
hadsten lake roberts stream ne bc allo allo_D 0.00258508927648364 -6.0214060001996e-06 -5.85987155767104e-06 -4.16180065419081e-05
hadsten lake sk marine ne ns allo allo_D 0.00412605538391698 5.71273888581711e-05 0.00166025566023725 -6.67212680820624e-05
hadsten lake sr marine ne ns allo allo_D 0.00480776110071614 2.46841007052637e-05 0.00199626481436833 -1.13582882390676e-04
hadsten lake sr white ne ns allo allo_D 0.00521572947058813 3.78136454761632e-06 6.90579083139426e-04 -9.92215096697315e-05
hald lake al marine ne ns allo allo_D 0.00584972009106278 -4.05481787508136e-06 5.04322332402962e-04 -1.1494093698418e-04
hald lake bea lake ne al allo allo_S 0.00352438190678883 5.22102532543039e-05 1.79688254369987e-04 -1.19862481909942e-04
hald lake boot lake ne bc allo allo_S 0.00207598008577564 1.44585502597329e-05 3.48860401658094e-04 -3.53158450824267e-05
hald lake boot stream ne bc allo allo_D 0.00200257444507262 1.33647297105099e-05 4.02225676338794e-04 -4.73106263101646e-05
hald lake cl marine ne ns allo allo_D 0.00459413308823732 6.88485702792973e-05 8.62042212906255e-04 3.80511951631738e-05
hald lake cl white ne ns allo allo_D 0.00495604106259212 1.25341746580187e-05 0.00177586127805477 -1.53094164791495e-04
hald lake constance lake ne sl allo allo_S 0.00209035531357011 1.99782021777002e-06 3.6744158795729e-04 -3.83337050542394e-05
hald lake constance stream ne sl allo allo_D 0.00221540988360286 -3.70916779447045e-07 3.67859819703068e-04 -4.64779290557315e-05
hald lake cp marine ne ns allo allo_D 0.00589216516799261 8.38098927533569e-06 -6.07203399503819e-04 -7.27157659380744e-05
hald lake denmark marine ne ne para para_D 0.00351195758810497 9.37530684089123e-05 2.68123982823435e-04 -7.52898172696733e-05
hald lake geneva lake ne sl allo allo_S 0.00236589369644345 1.37342005745304e-09 8.3803676735656e-05 -4.58097850601555e-05
hald lake geneva stream ne sl allo allo_D 0.00230458931604814 -9.57882423848387e-07 1.19205670850834e-04 -4.88401463051842e-05
hald lake japan japansea ne jp allo allo_D 0.00141367397795337 4.07116815902848e-05 3.52143221187729e-04 7.01323211987998e-06
hald lake japan marine ne jp allo allo_D 0.00206802437261291 7.44618079737228e-05 4.19449252511011e-04 -2.78925413498087e-05
hald lake joes lake ne bc allo allo_S 0.00227725302919403 -1.97553770131499e-06 1.0768013660806e-04 -3.70355948996216e-05
hald lake joes stream ne bc allo allo_D 0.0023837099021946 -4.49465150246733e-06 2.59604644226819e-05 -4.06509851717787e-05
hald lake litcampbell marine ne bc allo allo_D 0.00908407541660277 -6.05168229957431e-05 -0.00329176669547562 -2.02483052283558e-04
hald lake ln marine ne ns allo allo_D 0.00550912724616307 8.69151807979839e-05 3.83657506809917e-05 -6.41599314891173e-05
hald lake mariager marine ne ne para para_D 0.00260365470867669 3.14848303914962e-05 2.05168460061574e-04 -5.09998884309223e-05
hald lake mh marine ne ns allo allo_D 0.00116748188232108 2.61904583591777e-04 0.00724287511696202 -1.62247757861889e-04
hald lake mh white ne ns allo allo_D 0.00556853745074013 9.90869478053016e-05 0.00356911458952212 -3.1185989952342e-04
hald lake misty lake ne bc allo allo_S 0.00230637219842456 2.693013556898e-05 3.3908925186943e-04 -3.32609672968376e-05
hald lake misty stream ne bc allo allo_D 0.00236228463816655 2.63791714245641e-05 3.05658830570892e-04 -3.09431759334816e-05
hald lake mud lake ne al allo allo_S 0.00384954952850509 4.12042189535523e-05 -1.05202298918898e-04 -1.32061390199443e-04
hald lake rab marine ne al allo allo_D 0.00537093560754508 -1.70117463703394e-05 0.0010866384403076 -2.56055072648159e-04
hald lake res marine ne al allo allo_D 0.00395242298797387 1.11265391601781e-05 1.419211407787e-04 -1.55834123564942e-04
hald lake roberts lake ne bc allo allo_S 0.00250747124174205 2.12664998786792e-05 3.60117872398068e-04 -3.39308753749766e-05
hald lake roberts stream ne bc allo allo_D 0.00246354841138138 7.73601571664944e-06 2.77759271490079e-04 -4.02641313774096e-05
hald lake sk marine ne ns allo allo_D 0.00470591059506622 7.33580857842401e-05 0.00103643001821591 -3.00454293975956e-05
hald lake sr marine ne ns allo allo_D 0.00520972995095957 6.59566025552955e-05 0.0010155930267372 -7.19402251300384e-05
hald lake sr white ne ns allo allo_D 0.00502817189497835 2.58158517352317e-05 0.00103632295183791 -9.37281193193514e-05
japan japansea al marine jp ns allo allo_D 0.00109631777330857 7.24679028515886e-05 2.94173691456998e-04 3.2173155066725e-05
japan japansea boot lake jp bc allo allo_D 0.00114004184152414 2.90954487925861e-05 2.91127977760203e-04 1.94428499619815e-05
japan japansea boot stream jp bc allo allo_D 0.0011779100106377 2.30300998257803e-05 4.53771741132225e-04 1.06928714253303e-05
japan japansea cl marine jp ns allo allo_D 0.00107517859757133 7.5691727535573e-05 3.21618318423975e-04 3.41294337970075e-05
japan japansea cl white jp ns allo allo_D 0.00107161774349895 7.33024408090133e-05 3.68397886076694e-04 2.42320097989534e-05
japan japansea constance lake jp sl allo allo_D 0.0010211350396318 2.79121843823687e-05 2.50739563385747e-04 1.60366747342316e-05
japan japansea constance stream jp sl allo allo_D 0.00108009631389013 2.93363797213728e-05 2.48712302432507e-04 1.03609094214753e-05
japan japansea cp marine jp ns allo allo_D 0.00112992334627584 7.43629958778833e-05 2.16872716574636e-04 2.93907260856017e-05
japan japansea denmark marine jp ne allo allo_D 0.00122098530318934 6.70908992291385e-05 3.17566572273129e-04 3.73967361319554e-05
japan japansea geneva lake jp sl allo allo_D 0.00122413608605734 1.85583610975029e-05 2.95812705251353e-05 3.76028684251823e-06
japan japansea geneva stream jp sl allo allo_D 0.00110222412984576 1.78879094781934e-05 1.18870051930336e-04 5.37369288334286e-06
japan japansea joes lake jp bc allo allo_D 0.00136118132648442 6.05308774413234e-06 1.92351520257157e-05 2.46510199244719e-05
japan japansea joes stream jp bc allo allo_D 0.0014326221459239 7.52833598248764e-06 -5.75913026508576e-06 1.99580899239324e-05
japan japansea litcampbell marine jp bc allo allo_D 0.00331140044030315 2.11669621165219e-06 -5.44588306629567e-04 -7.01542705021344e-05
japan japansea ln marine jp ns allo allo_D 0.00114850813029638 6.58128153997143e-05 2.68145162396968e-04 2.41865715173049e-05
japan japansea mh marine jp ns allo allo_D 0.0010775516238924 7.24832714639365e-05 3.84866906631753e-04 3.19923562867224e-05
japan japansea mh white jp ns allo allo_D 9.40069923447184e-04 5.79539955336056e-05 5.66662347376207e-04 2.67472859958098e-05
japan japansea misty lake jp bc allo allo_D 0.00140123814482004 4.1726777754027e-05 2.28248442157436e-04 2.46004149598046e-05
japan japansea misty stream jp bc allo allo_D 0.00140381179970644 3.81661459474211e-05 2.8127076501525e-04 2.00301054392823e-05
japan japansea roberts lake jp bc allo allo_D 0.0016516960501757 3.15203618641901e-05 1.95847467069105e-04 2.5074177928508e-05
japan japansea roberts stream jp bc allo allo_D 0.00164423630764912 2.37239731915791e-05 1.51745095583209e-04 1.66876189419182e-05
japan japansea sk marine jp ns allo allo_D 0.00109690106103337 6.56765810770051e-05 3.40855511120357e-04 2.67173330143733e-05
japan japansea sr marine jp ns allo allo_D 0.00104960248910856 7.21998553485113e-05 3.5596382073005e-04 3.28242345433405e-05
japan japansea sr white jp ns allo allo_D 0.00107010418013705 7.29955058027606e-05 3.45467764254798e-04 2.48434883371143e-05
japan marine al marine jp ns allo allo_S 9.75996847107543e-04 9.79195293757865e-05 6.50949487268927e-04 1.09903248363252e-05
japan marine boot lake jp bc allo allo_D 0.00197762894069881 3.20609926816543e-05 4.48651147004689e-04 -2.86282290199827e-05
japan marine boot stream jp bc allo allo_D 0.00176550894837082 4.33708890881426e-05 6.23255202941841e-04 -3.21389160656723e-05
japan marine cl marine jp ns allo allo_S 0.0010109093754986 9.73088755836226e-05 6.49809806551928e-04 1.41575188185475e-05
japan marine cl white jp ns allo allo_D 0.00106274561458933 9.413962319677e-05 6.13965022009393e-04 1.8175145228315e-06
japan marine constance lake jp sl allo allo_D 0.00160431145357835 3.45158180027481e-05 4.58685152504848e-04 -1.98358406423561e-05
japan marine constance stream jp sl allo allo_D 0.00168060776625785 3.42610269621284e-05 4.08104001253838e-04 -1.3517847127512e-05
japan marine cp marine jp ns allo allo_S 0.00109767374397115 1.01335973878649e-04 4.8328160869932e-04 8.74662519116765e-06
japan marine denmark marine jp ne allo allo_S 0.00106166122547651 8.55325102441593e-05 4.63544300375764e-04 1.26847774901013e-05
japan marine geneva lake jp sl allo allo_D 0.00171428552732837 2.47732331165553e-05 2.79992637331596e-04 -1.57611990445976e-05
japan marine geneva stream jp sl allo allo_D 0.00171355349606929 2.2465034551908e-05 2.67555767666369e-04 -2.13880260593957e-05
japan marine japan japansea jp jp para para_D 0.00133163324395266 1.08109108746459e-04 5.17090405442723e-04 4.01096675125473e-05
japan marine joes lake jp bc allo allo_D 0.0018891957464233 2.31268239359188e-05 2.77145459802095e-04 -9.84190587276948e-06
japan marine joes stream jp bc allo allo_D 0.00193990692576184 2.27271892088723e-05 2.62452332121817e-04 -1.28304384681802e-05
japan marine litcampbell marine jp bc allo allo_S 0.00445519003538657 -5.01098064985591e-05 -7.2911495921773e-04 -1.05013910890299e-04
japan marine ln marine jp ns allo allo_S 0.00105714126831154 8.93204194690032e-05 5.96433515249819e-04 1.75463121653942e-06
japan marine mh marine jp ns allo allo_S 0.00108655436088909 9.78390393448914e-05 6.32479894505436e-04 1.4640533249758e-05
japan marine mh white jp ns allo allo_D 0.00102974588876552 7.88647483415088e-05 8.29652581417237e-04 4.54234679706913e-06
japan marine misty lake jp bc allo allo_D 0.00204772119271078 6.19805067244537e-05 4.35822427865187e-04 -1.37941169624137e-05
japan marine misty stream jp bc allo allo_D 0.00205481266741544 5.95928839587751e-05 4.54819291838567e-04 -1.53377590391636e-05
japan marine roberts lake jp bc allo allo_D 0.00224022251408174 5.1678845988412e-05 4.59099871804247e-04 -6.79935996700317e-06
japan marine roberts stream jp bc allo allo_D 0.00221608290264764 4.13469918580634e-05 3.8918178007389e-04 -1.14875274032783e-05
japan marine sk marine jp ns allo allo_S 0.00109362054416379 8.64878375574813e-05 5.88777325966375e-04 4.23170024585523e-06
japan marine sr marine jp ns allo allo_S 0.00101620218109999 9.62511996565151e-05 6.3055238632982e-04 1.02035832879997e-05
japan marine sr white jp ns allo allo_D 0.00102475316658629 9.76094977546863e-05 6.12447309252385e-04 4.57694699279661e-06
joes lake al marine bc ns allo allo_D 0.00492284361118271 -3.9933765463127e-05 2.61965811053236e-04 6.51169376194089e-05
joes lake cl marine bc ns allo allo_D 0.00318485902977052 -5.82393827764944e-05 0.00257096199354587 1.13683068283116e-04
joes lake cl white bc ns allo allo_D 0.00410814706567376 -7.64923979388522e-05 0.00123933448950495 3.72875080965258e-05
joes lake cp marine bc ns allo allo_D 0.00506758543603235 -6.54144137553438e-06 -3.9739568551557e-04 -6.99430282235063e-05
joes lake joes stream bc bc para para_D 0.00312411521514535 -6.55942696660747e-05 -1.66997362611321e-05 -4.48609866984134e-05
joes lake ln marine bc ns allo allo_D 0.00482477038295121 -2.74931037889634e-05 -6.94740309182355e-05 7.43008200092283e-05
joes lake mh marine bc ns allo allo_D 0.00243324103431882 -6.89270868985887e-05 0.00352026524373255 1.69098618537481e-04
joes lake mh white bc ns allo allo_D 0.00684595733784107 -2.40115314437346e-04 -0.00101259074588745 2.23383516960997e-04
joes lake misty lake bc bc para para_S 0.00264790871654659 -2.535044816062e-05 -3.37917484016118e-05 -4.29006761687772e-05
joes lake misty stream bc bc para para_D 0.00260133436903343 -2.19144723006701e-05 6.17297564969991e-05 -4.68267811887135e-05
joes lake roberts lake bc bc para para_S 0.00265723407533035 -2.74181372916734e-05 8.88885263516024e-06 -3.12831922847829e-05
joes lake roberts stream bc bc para para_D 0.00265606737800788 -3.70292996730662e-05 -2.45838073300606e-05 -4.78501984944555e-05
joes lake sk marine bc ns allo allo_D 0.00366830089371153 -2.89783761976726e-05 0.00106231942815762 1.36420020446158e-04
joes lake sr marine bc ns allo allo_D 0.00463115692412758 -9.13095169852378e-05 5.01463423872831e-04 1.07924555099672e-04
joes lake sr white bc ns allo allo_D 0.00472395492572424 -1.24831487911376e-04 8.06509568886566e-04 1.01303560696228e-05
joes stream al marine bc ns allo allo_D 0.00430394128767117 -2.80648941279276e-06 6.72558310662951e-04 1.20250141380016e-04
joes stream cl marine bc ns allo allo_D 0.00367003024006769 3.72407724799669e-05 0.0014754587119436 2.15635149241373e-04
joes stream cl white bc ns allo allo_D 0.00379792561581287 -2.34490292647427e-06 0.00119247526558982 9.53933089338271e-05
joes stream cp marine bc ns allo allo_D 0.00567747568053831 -9.99516684110756e-06 -0.00116697481985982 -1.19175847607409e-05
joes stream ln marine bc ns allo allo_D 0.00473053944500809 1.82256353755033e-05 -2.04962204249636e-04 1.13247447342672e-04
joes stream mh marine bc ns allo allo_D 0.00228851420717017 1.16259568209527e-04 0.00299659507703826 2.2461678730098e-04
joes stream mh white bc ns allo allo_D 0.00241359591711316 -1.26242688387002e-04 0.00394254263413695 2.21474922657244e-04
joes stream misty lake bc bc para para_D 0.00266272325929659 -2.71049968370167e-05 -2.02462454346779e-05 -4.57417428882921e-05
joes stream misty stream bc bc para para_S 0.00266468903787971 -2.27313717849904e-05 2.07178673576314e-05 -5.2140028046418e-05
joes stream roberts lake bc bc para para_D 0.00276606461032117 -3.28077913406946e-05 -3.79241959161899e-05 -3.70161074156677e-05
joes stream roberts stream bc bc para para_S 0.00278745296288485 -4.04939953653174e-05 -8.95539562659734e-05 -5.33024729512321e-05
joes stream sk marine bc ns allo allo_D 0.00384739511441763 3.19283822094899e-05 6.71904169615458e-04 2.16743878911342e-04
joes stream sr marine bc ns allo allo_D 0.00491235308118322 -5.22256367739324e-05 3.07472810049028e-05 1.39868434046466e-04
joes stream sr white bc ns allo allo_D 0.00450926328918138 -9.61655541756793e-05 6.76880279568838e-04 9.20255857503932e-05
litcampbell marine al marine bc ns allo allo_S 0.00469808180560051 -7.4923970654869e-05 -0.00120907806529735 4.13680185240592e-05
litcampbell marine boot lake bc bc para para_D 0.00627328956795232 -1.60364928024683e-05 -9.75688588128086e-04 -2.21393117830079e-04
litcampbell marine boot stream bc bc para para_D 0.00427760188778639 -2.75238270627898e-05 5.96582720091711e-04 -6.63995669547491e-05
litcampbell marine cl marine bc ns allo allo_S 0.00601686249109983 -1.02478249384544e-04 -0.00181990358920039 -1.30831167175781e-05
litcampbell marine cl white bc ns allo allo_D 0.00697873872319374 -9.61710589881203e-05 -0.00235799343532723 -9.21772040900289e-05
litcampbell marine constance lake bc sl allo allo_D 0.00656652271447044 1.87263385931876e-05 -0.00128684137142582 -2.12629942762563e-04
litcampbell marine constance stream bc sl allo allo_D 0.00765381001369649 -6.85386456101533e-05 -0.00176382478488817 -2.44258541666567e-04
litcampbell marine cp marine bc ns allo allo_S 0.00435878287720425 -6.33081387614088e-05 -0.00144143936158872 9.0982052118702e-07
litcampbell marine geneva lake bc sl allo allo_D 0.00443330037723098 1.58663770218413e-05 2.94420421209203e-04 -1.37650918255022e-04
litcampbell marine geneva stream bc sl allo allo_D 0.00352000428258196 1.53390638370947e-06 6.04859268569725e-04 -5.54062364310422e-05
litcampbell marine joes lake bc bc para para_D 0.00642742668817078 8.32687862584569e-05 -0.00114923013599411 -2.28794622023048e-04
litcampbell marine joes stream bc bc para para_D 0.00767305932771502 1.87605750060011e-05 -0.00243626045887729 -1.89131240628653e-04
litcampbell marine ln marine bc ns allo allo_S 0.00549122375677699 -4.31974766220296e-05 -0.00214217327761527 8.65560136689306e-06
litcampbell marine mh marine bc ns allo allo_S 0.00744556659901494 -1.52873379575873e-04 -0.00167923989274332 -1.49061594876377e-04
litcampbell marine mh white bc ns allo allo_D 0.0089482427877174 -2.18382109896534e-04 -0.00247846854716945 -1.54009083218699e-04
litcampbell marine misty lake bc bc para para_D 0.00621018052159377 7.70948583500629e-05 -2.3486013309185e-04 -2.37162386850183e-04
litcampbell marine misty stream bc bc para para_D 0.00464345817660415 1.44252466730225e-04 -2.01549254920349e-04 -1.35610630857911e-04
litcampbell marine roberts lake bc bc para para_D 0.00544714774565067 1.67066669834051e-05 -9.96706787490564e-04 4.3251339354742e-05
litcampbell marine roberts stream bc bc para para_D 0.00758504337683101 -3.54450055742616e-05 -0.00146784574822377 -2.70709054933191e-04
litcampbell marine sk marine bc ns allo allo_S 0.0053903771820407 -9.8772076922191e-05 -0.00163183737475231 8.03291241700421e-05
litcampbell marine sr marine bc ns allo allo_S 0.00446826975802197 -1.5999894637394e-04 -5.47498508099046e-04 1.32325067070765e-04
litcampbell marine sr white bc ns allo allo_D 0.00596198137639788 -1.15428356821038e-04 -0.00175460341340013 -4.86789106768943e-05
ln marine mh marine ns ns para para_S 0.00133925463665109 6.46165414865263e-05 4.2024258756512e-04 -8.41894380047571e-06
ln marine mh white ns ns para para_D 0.00125717115010231 5.06558007684628e-05 6.89668899762495e-04 -1.6827733621158e-05
ln marine sk marine ns ns para para_S 0.00132484049476834 5.67239105072798e-05 3.42097540037072e-04 -1.00988126336245e-05
ln marine sr marine ns ns para para_S 0.00125579304799953 6.46937932923916e-05 3.78547181927133e-04 -1.09842406654679e-05
ln marine sr white ns ns para para_D 0.00124759891191883 6.55463457059003e-05 3.19673616230921e-04 -6.63869725241593e-06
lq benthic al marine bc ns allo allo_D 0.00124216463550959 7.48570706280431e-05 5.88077338611323e-04 -9.0913386046419e-06
lq benthic bea lake bc al allo allo_D 0.0104460315720961 8.26500301824598e-05 -0.0026668505612954 3.42659628638169e-05
lq benthic boot lake bc bc para para_D 0.0067880820016762 1.32391024657663e-04 -4.17274828941471e-04 -9.78241355069748e-05
lq benthic boot stream bc bc para para_D 0.00728308436023768 8.54978413189828e-05 -8.62789739715219e-04 -7.75006392208075e-05
lq benthic cl marine bc ns allo allo_D 0.0013452853457121 8.43013524889514e-05 5.70131523118612e-04 -4.21520136552416e-06
lq benthic cl white bc ns allo allo_D 0.00130489229667741 7.98652031832041e-05 5.30619516492054e-04 -1.01022659582927e-05
lq benthic constance lake bc sl allo allo_D 0.00648852264785452 1.04913389036646e-04 -0.00183671030686024 -8.60010375046896e-06
