pop1 ecotype1 pop2 ecotype2 region1 region2 geography group intercept recomb_rate ds gene_count
litcampbell marine joes stream bc bc para para_D NA NA NA NA
litcampbell marine ln marine bc ns allo allo_S NA NA NA NA
litcampbell marine mh marine bc ns allo allo_S NA NA NA NA
litcampbell marine mh white bc ns allo allo_D NA NA NA NA
litcampbell marine misty lake bc bc para para_D NA NA NA NA
litcampbell marine misty stream bc bc para para_D NA NA NA NA
litcampbell marine roberts lake bc bc para para_D NA NA NA NA
litcampbell marine roberts stream bc bc para para_D NA NA NA NA
litcampbell marine sk marine bc ns allo allo_S NA NA NA NA
litcampbell marine sr marine bc ns allo allo_S NA NA NA NA
litcampbell marine sr white bc ns allo allo_D NA NA NA NA
ln marine mh marine ns ns para para_S -4.249 0.123 0.731 0.022
ln marine mh white ns ns para para_D -4.349 0.098 0.807 0.056
ln marine sk marine ns ns para para_S -4.305 0.116 0.761 0.039
ln marine sr marine ns ns para para_S -3.968 0.124 0.403 0.033
ln marine sr white ns ns para para_D -3.722 0.101 0.278 0.031
lq benthic al marine bc ns allo allo_D -2.484 -0.102 -0.244 8e-03
lq benthic bea lake bc al allo allo_D NA NA NA NA
lq benthic boot lake bc bc para para_D NA NA NA NA
lq benthic boot stream bc bc para para_D NA NA NA NA
lq benthic cl marine bc ns allo allo_D -2.942 -0.066 0.31 -0.021
lq benthic cl white bc ns allo allo_D -2.716 -0.073 0.142 -0.034
lq benthic constance lake bc sl allo allo_D NA NA NA NA
lq benthic constance stream bc sl allo allo_D NA NA NA NA
lq benthic cp marine bc ns allo allo_D -2.765 -0.126 0.251 -0.02
lq benthic cr stream bc or allo allo_D NA NA NA NA
lq benthic cs marine bc or allo allo_D NA NA NA NA
lq benthic denmark marine bc ne allo allo_D -2.177 -0.38 -0.057 -0.016
lq benthic geneva lake bc sl allo allo_D NA NA NA NA
lq benthic geneva stream bc sl allo allo_D NA NA NA NA
lq benthic hadsten lake bc ne allo allo_D NA NA NA NA
lq benthic hald lake bc ne allo allo_D NA NA NA NA
lq benthic japan japansea bc jp allo allo_D -3.258 0.037 0.451 -0.056
lq benthic japan marine bc jp allo allo_D -2.266 -0.131 -0.179 -0.043
lq benthic joes lake bc bc para para_D NA NA NA NA
lq benthic joes stream bc bc para para_D NA NA NA NA
lq benthic litcampbell marine bc bc para para_D NA NA NA NA
lq benthic ln marine bc ns allo allo_D -2.656 -0.126 0.041 -1e-03
lq benthic lq limnetic bc bc para para_D -2.68 -0.186 0.376 -0.031
lq benthic mariager marine bc ne allo allo_D NA NA NA NA
lq benthic mh marine bc ns allo allo_D -2.897 -0.179 0.419 1e-03
lq benthic mh white bc ns allo allo_D -1.963 -0.036 -0.886 -9e-03
lq benthic misty lake bc bc para para_D NA NA NA NA
lq benthic misty stream bc bc para para_D NA NA NA NA
lq benthic ms marine bc or allo allo_D NA NA NA NA
lq benthic mud lake bc al allo allo_D NA NA NA NA
lq benthic pcr lake bc or allo allo_D NA NA NA NA
lq benthic pl lake bc or allo allo_D NA NA NA NA
lq benthic rab marine bc al allo allo_D NA NA NA NA
lq benthic rb stream bc or allo allo_D NA NA NA NA
lq benthic res marine bc al allo allo_D NA NA NA NA
lq benthic roberts lake bc bc para para_D NA NA NA NA
lq benthic roberts stream bc bc para para_D NA NA NA NA
lq benthic sj marine bc or allo allo_D NA NA NA NA
lq benthic sk marine bc ns allo allo_D -3.471 -0.028 0.536 0.023
lq benthic sr marine bc ns allo allo_D -2.864 -0.077 0.216 -0.012
lq benthic sr white bc ns allo allo_D -3.017 -0.064 0.455 -0.036
lq benthic stl lake bc or allo allo_D NA NA NA NA
lq benthic wc stream bc or allo allo_D NA NA NA NA
lq limnetic al marine bc ns allo allo_D -5.077 -0.044 1.9 0.087
lq limnetic bea lake bc al allo allo_D NA NA NA NA
lq limnetic boot lake bc bc para para_D NA NA NA NA
lq limnetic boot stream bc bc para para_D NA NA NA NA
lq limnetic cl marine bc ns allo allo_D -2.648 -0.032 -0.286 0.036
lq limnetic cl white bc ns allo allo_D -1.585 -0.062 -1.635 0.047
lq limnetic constance lake bc sl allo allo_D NA NA NA NA
lq limnetic constance stream bc sl allo allo_D NA NA NA NA
lq limnetic cp marine bc ns allo allo_D -4.164 0.08 0.998 5e-03
lq limnetic cr stream bc or allo allo_D NA NA NA NA
lq limnetic cs marine bc or allo allo_D NA NA NA NA
lq limnetic denmark marine bc ne allo allo_D NA NA NA NA
lq limnetic geneva lake bc sl allo allo_D NA NA NA NA
lq limnetic geneva stream bc sl allo allo_D NA NA NA NA
lq limnetic hadsten lake bc ne allo allo_D NA NA NA NA
lq limnetic hald lake bc ne allo allo_D NA NA NA NA
lq limnetic japan japansea bc jp allo allo_D -3.823 0.065 1.268 -0.134
lq limnetic japan marine bc jp allo allo_D -2.972 -0.028 0.571 -0.092
lq limnetic joes lake bc bc para para_D NA NA NA NA
lq limnetic joes stream bc bc para para_D NA NA NA NA
lq limnetic litcampbell marine bc bc para para_D NA NA NA NA
lq limnetic ln marine bc ns allo allo_D -2.395 0.067 -1.213 0.067
lq limnetic mariager marine bc ne allo allo_D NA NA NA NA
lq limnetic mh marine bc ns allo allo_D -0.965 -0.03 -2.529 0.093
lq limnetic mh white bc ns allo allo_D NA NA NA NA
lq limnetic misty lake bc bc para para_D NA NA NA NA
lq limnetic misty stream bc bc para para_D NA NA NA NA
lq limnetic ms marine bc or allo allo_D NA NA NA NA
lq limnetic mud lake bc al allo allo_D NA NA NA NA
lq limnetic pcr lake bc or allo allo_D NA NA NA NA
lq limnetic pl lake bc or allo allo_D NA NA NA NA
lq limnetic rab marine bc al allo allo_D NA NA NA NA
lq limnetic rb stream bc or allo allo_D NA NA NA NA
lq limnetic res marine bc al allo allo_D NA NA NA NA
lq limnetic roberts lake bc bc para para_D NA NA NA NA
lq limnetic roberts stream bc bc para para_D NA NA NA NA
lq limnetic sj marine bc or allo allo_D NA NA NA NA
lq limnetic sk marine bc ns allo allo_D -1.011 0.095 -2.641 0.025
lq limnetic sr marine bc ns allo allo_D -2.902 0.083 -0.656 0.059
lq limnetic sr white bc ns allo allo_D -5.806 0.089 2.015 0.138
lq limnetic stl lake bc or allo allo_D NA NA NA NA
lq limnetic wc stream bc or allo allo_D NA NA NA NA
mariager marine al marine ne ns allo allo_S NA NA NA NA
mariager marine bea lake ne al allo allo_D NA NA NA NA
mariager marine boot lake ne bc allo allo_D -3.251 0.039 0.559 -0.074
mariager marine boot stream ne bc allo allo_D -1.698 -0.026 -1.333 0.014
mariager marine cl marine ne ns allo allo_S NA NA NA NA
mariager marine cl white ne ns allo allo_D NA NA NA NA
mariager marine constance lake ne sl allo allo_D -1.046 0.094 -2.21 -0.053
mariager marine constance stream ne sl allo allo_D -2.114 0.061 -0.954 -0.041
mariager marine cp marine ne ns allo allo_S NA NA NA NA
mariager marine denmark marine ne ne para para_S NA NA NA NA
mariager marine geneva lake ne sl allo allo_D -2.364 0.08 -1.133 0.031
mariager marine geneva stream ne sl allo allo_D -3.448 0.078 -0.522 0.121
mariager marine japan japansea ne jp allo allo_D -2.875 0.035 -0.176 -5e-03
mariager marine japan marine ne jp allo allo_S -3.709 0.101 0.441 -0.02
mariager marine joes lake ne bc allo allo_D -2.368 -0.012 -0.875 0.059
mariager marine joes stream ne bc allo allo_D -1.765 -0.017 -1.599 0.074
mariager marine litcampbell marine ne bc allo allo_S NA NA NA NA
mariager marine ln marine ne ns allo allo_S NA NA NA NA
mariager marine mh marine ne ns allo allo_S NA NA NA NA
mariager marine mh white ne ns allo allo_D NA NA NA NA
mariager marine misty lake ne bc allo allo_D -2.94 0.047 -0.324 0.027
mariager marine misty stream ne bc allo allo_D -2.481 0.066 -0.82 0.014
mariager marine mud lake ne al allo allo_D NA NA NA NA
mariager marine rab marine ne al allo allo_S NA NA NA NA
mariager marine res marine ne al allo allo_S NA NA NA NA
mariager marine roberts lake ne bc allo allo_D -1.418 0.04 -2.247 0.079
mariager marine roberts stream ne bc allo allo_D -2.276 0.031 -1.127 0.055
mariager marine sk marine ne ns allo allo_S NA NA NA NA
mariager marine sr marine ne ns allo allo_S NA NA NA NA
mariager marine sr white ne ns allo allo_D NA NA NA NA
mh marine mh white ns ns para para_D -4.033 0.095 0.623 0.031
mh marine sk marine ns ns para para_S -4.563 0.112 1.027 0.04
mh marine sr marine ns ns para para_S -4.166 0.122 0.592 0.035
mh marine sr white ns ns para para_D -4.486 0.118 0.98 0.025
mh white sk marine ns ns para para_D -4.115 0.095 0.704 0.032
mh white sr marine ns ns para para_D -4.028 0.099 0.605 0.029
mh white sr white ns ns para para_S -4.308 0.099 0.75 0.058
misty lake al marine bc ns allo allo_D NA NA NA NA
misty lake cl marine bc ns allo allo_D NA NA NA NA
misty lake cl white bc ns allo allo_D NA NA NA NA
misty lake cp marine bc ns allo allo_D NA NA NA NA
misty lake ln marine bc ns allo allo_D NA NA NA NA
misty lake mh marine bc ns allo allo_D NA NA NA NA
misty lake mh white bc ns allo allo_D NA NA NA NA
misty lake misty stream bc bc para para_D -3.555 0.01 0.124 0.085
misty lake roberts lake bc bc para para_S -3.104 9e-03 -0.767 0.153
misty lake roberts stream bc bc para para_D -3.265 0 -0.551 0.155
misty lake sk marine bc ns allo allo_D NA NA NA NA
misty lake sr marine bc ns allo allo_D NA NA NA NA
misty lake sr white bc ns allo allo_D NA NA NA NA
misty stream al marine bc ns allo allo_D NA NA NA NA
misty stream cl marine bc ns allo allo_D NA NA NA NA
misty stream cl white bc ns allo allo_D NA NA NA NA
misty stream cp marine bc ns allo allo_D NA NA NA NA
misty stream ln marine bc ns allo allo_D NA NA NA NA
misty stream mh marine bc ns allo allo_D NA NA NA NA
misty stream mh white bc ns allo allo_D NA NA NA NA
misty stream roberts lake bc bc para para_D -2.781 0.01 -0.811 0.105
misty stream roberts stream bc bc para para_S -3.03 -0.065 -0.385 0.124
misty stream sk marine bc ns allo allo_D NA NA NA NA
misty stream sr marine bc ns allo allo_D NA NA NA NA
misty stream sr white bc ns allo allo_D NA NA NA NA
ms marine al marine or ns allo allo_S NA NA NA NA
ms marine bea lake or al allo allo_D 2.326 -0.018 -5.641 -0.022
ms marine boot lake or bc allo allo_D -4.007 0 0.476 0.113
ms marine boot stream or bc allo allo_D -3.612 -0.077 -0.278 0.198
ms marine cl marine or ns allo allo_S NA NA NA NA
ms marine cl white or ns allo allo_D NA NA NA NA
ms marine constance lake or sl allo allo_D -3.095 0.065 0.439 -0.115
ms marine constance stream or sl allo allo_D -3.218 0.079 0.191 -0.053
ms marine cp marine or ns allo allo_S NA NA NA NA
ms marine denmark marine or ne allo allo_S NA NA NA NA
ms marine geneva lake or sl allo allo_D -2.459 0.065 -0.262 -0.107
ms marine geneva stream or sl allo allo_D -2.021 0.022 -0.397 -0.137
ms marine hadsten lake or ne allo allo_D -4.602 0.125 0.915 0.03
ms marine hald lake or ne allo allo_D -4.165 0.083 0.842 7e-03
ms marine japan japansea or jp allo allo_D -2.634 0.098 -0.36 -0.082
ms marine japan marine or jp allo allo_S -3.531 0.06 0.214 0.029
ms marine joes lake or bc allo allo_D -1.927 -0.085 -1.709 0.143
ms marine joes stream or bc allo allo_D -2.223 -0.079 -1.461 0.15
ms marine litcampbell marine or bc allo allo_S NA NA NA NA
ms marine ln marine or ns allo allo_S NA NA NA NA
ms marine mariager marine or ne allo allo_S -3.737 0.116 0.29 -6e-03
ms marine mh marine or ns allo allo_S NA NA NA NA
ms marine mh white or ns allo allo_D NA NA NA NA
ms marine misty lake or bc allo allo_D -3.588 -0.094 0.882 0.021
ms marine misty stream or bc allo allo_D -3.753 -0.029 0.736 0.039
ms marine mud lake or al allo allo_D 0.727 -0.073 -2.77 -0.175
ms marine pcr lake or or para para_D -2.832 -0.05 -0.34 0.074
ms marine pl lake or or para para_D -1.586 -0.116 -1.478 0.064
ms marine rab marine or al allo allo_S NA NA NA NA
ms marine rb stream or or para para_D -2.477 -0.062 -1.008 0.124
ms marine res marine or al allo allo_S NA NA NA NA
ms marine roberts lake or bc allo allo_D -3.629 -0.024 0.253 0.101
ms marine roberts stream or bc allo allo_D -3.483 -0.049 -0.101 0.145
ms marine sj marine or or para para_S -3.678 0.066 -0.209 0.124
ms marine sk marine or ns allo allo_S NA NA NA NA
ms marine sr marine or ns allo allo_S NA NA NA NA
ms marine sr white or ns allo allo_D NA NA NA NA
ms marine stl lake or or para para_D -1.898 -0.136 -1.306 0.102
ms marine wc stream or or para para_D -2.883 0.049 -0.693 0.078
mud lake al marine al ns allo allo_D NA NA NA NA
mud lake boot lake al bc allo allo_S -1.196 0.072 -1.288 -0.167
mud lake boot stream al bc allo allo_D NA NA NA NA
mud lake cl marine al ns allo allo_D NA NA NA NA
mud lake cl white al ns allo allo_D NA NA NA NA
mud lake constance lake al sl allo allo_S -0.434 -0.023 -2.229 -0.071
mud lake constance stream al sl allo allo_D 1.411 -0.136 -2.633 -0.316
mud lake cp marine al ns allo allo_D NA NA NA NA
mud lake denmark marine al ne allo allo_D NA NA NA NA
mud lake geneva lake al sl allo allo_S -1.4 0.013 -1.315 -0.047
mud lake geneva stream al sl allo allo_D 0.802 0.024 -4.227 0.019
mud lake japan japansea al jp allo allo_D -1.651 3e-03 -0.303 -0.2
mud lake japan marine al jp allo allo_D -1.365 -0.022 -1.283 -0.046
mud lake joes lake al bc allo allo_S -2.59 0.025 0.284 -0.134
mud lake joes stream al bc allo allo_D -1.548 -0.011 -0.035 -0.247
mud lake litcampbell marine al bc allo allo_D NA NA NA NA
mud lake ln marine al ns allo allo_D NA NA NA NA
mud lake mh marine al ns allo allo_D NA NA NA NA
mud lake mh white al ns allo allo_D NA NA NA NA
mud lake misty lake al bc allo allo_S -0.562 0.026 -1.172 -0.303
mud lake misty stream al bc allo allo_D -1.867 0.076 -0.723 -0.154
mud lake rab marine al al para para_D NA NA NA NA
mud lake res marine al al para para_D -3.114 0.048 -0.316 0.058
mud lake roberts lake al bc allo allo_S -0.039 0.063 -1.638 -0.353
mud lake roberts stream al bc allo allo_D -0.458 0.077 -1.889 -0.211
mud lake sk marine al ns allo allo_D NA NA NA NA
mud lake sr marine al ns allo allo_D NA NA NA NA
mud lake sr white al ns allo allo_D NA NA NA NA
pax benthic al marine bc ns allo allo_D -2.618 -0.133 0.225 -0.043
pax benthic bea lake bc al allo allo_D NA NA NA NA
pax benthic boot lake bc bc para para_D NA NA NA NA
pax benthic boot stream bc bc para para_D NA NA NA NA
pax benthic cl marine bc ns allo allo_D -2.481 -0.155 -0.017 -0.013
pax benthic cl white bc ns allo allo_D -2.921 -0.099 0.489 -0.047
pax benthic constance lake bc sl allo allo_D NA NA NA NA
pax benthic constance stream bc sl allo allo_D NA NA NA NA
pax benthic cp marine bc ns allo allo_D -2.377 -0.145 -2e-03 -0.047
pax benthic cr stream bc or allo allo_D NA NA NA NA
pax benthic cs marine bc or allo allo_D NA NA NA NA
pax benthic denmark marine bc ne allo allo_D -2.404 -0.288 0.021 3e-03
pax benthic geneva lake bc sl allo allo_D NA NA NA NA
pax benthic geneva stream bc sl allo allo_D NA NA NA NA
pax benthic hadsten lake bc ne allo allo_D NA NA NA NA
pax benthic hald lake bc ne allo allo_D NA NA NA NA
pax benthic japan japansea bc jp allo allo_D -3.523 0.026 0.847 -0.075
pax benthic japan marine bc jp allo allo_D -2.442 -0.17 0.028 -0.031
pax benthic joes lake bc bc para para_D NA NA NA NA
pax benthic joes stream bc bc para para_D NA NA NA NA
pax benthic litcampbell marine bc bc para para_D NA NA NA NA
pax benthic ln marine bc ns allo allo_D -2.73 -0.115 0.258 -0.034
pax benthic lq benthic bc bc para para_S -3.498 -6e-03 0.428 0.036
pax benthic lq limnetic bc bc para para_D -2.033 -0.152 -0.571 6e-03
pax benthic mariager marine bc ne allo allo_D NA NA NA NA
pax benthic mh marine bc ns allo allo_D -2.557 -0.109 0.109 -0.044
pax benthic mh white bc ns allo allo_D -2.922 -0.105 0.476 -0.038
pax benthic misty lake bc bc para para_D NA NA NA NA
pax benthic misty stream bc bc para para_D NA NA NA NA
pax benthic ms marine bc or allo allo_D NA NA NA NA
pax benthic mud lake bc al allo allo_D NA NA NA NA
pax benthic pcr lake bc or allo allo_D NA NA NA NA
pax benthic pl lake bc or allo allo_D NA NA NA NA
pax benthic rab marine bc al allo allo_D NA NA NA NA
pax benthic rb stream bc or allo allo_D NA NA NA NA
pax benthic res marine bc al allo allo_D NA NA NA NA
pax benthic roberts lake bc bc para para_D NA NA NA NA
pax benthic roberts stream bc bc para para_D NA NA NA NA
pax benthic sj marine bc or allo allo_D NA NA NA NA
pax benthic sk marine bc ns allo allo_D -2.509 -0.059 0.164 -0.097
pax benthic sr marine bc ns allo allo_D -2.327 -0.152 0.077 -0.072
pax benthic sr white bc ns allo allo_D -2.727 -0.093 0.351 -0.067
pax benthic stl lake bc or allo allo_D NA NA NA NA
pax benthic wc stream bc or allo allo_D NA NA NA NA
pax limnetic al marine bc ns allo allo_D -3.209 0.036 0.328 -0.036
pax limnetic bea lake bc al allo allo_D NA NA NA NA
pax limnetic boot lake bc bc para para_D NA NA NA NA
pax limnetic boot stream bc bc para para_D NA NA NA NA
pax limnetic cl marine bc ns allo allo_D -3.251 0.039 0.163 6e-03
pax limnetic cl white bc ns allo allo_D -3.369 0.022 0.432 -0.012
pax limnetic constance lake bc sl allo allo_D NA NA NA NA
pax limnetic constance stream bc sl allo allo_D NA NA NA NA
pax limnetic cp marine bc ns allo allo_D -2.858 0.026 0.015 -0.043
pax limnetic cr stream bc or allo allo_D NA NA NA NA
pax limnetic cs marine bc or allo allo_D NA NA NA NA
pax limnetic denmark marine bc ne allo allo_D -2.652 0.027 -0.274 -0.024
pax limnetic geneva lake bc sl allo allo_D NA NA NA NA
pax limnetic geneva stream bc sl allo allo_D NA NA NA NA
pax limnetic hadsten lake bc ne allo allo_D NA NA NA NA
pax limnetic hald lake bc ne allo allo_D NA NA NA NA
pax limnetic japan japansea bc jp allo allo_D -3.445 0.058 0.512 -0.042
pax limnetic japan marine bc jp allo allo_D -3.081 -0.028 0.283 -0.01
pax limnetic joes lake bc bc para para_D NA NA NA NA
pax limnetic joes stream bc bc para para_D NA NA NA NA
pax limnetic litcampbell marine bc bc para para_D NA NA NA NA
pax limnetic ln marine bc ns allo allo_D -3.004 0.013 0.131 -0.023
pax limnetic lq benthic bc bc para para_D -2.55 -0.133 -0.041 -1e-03
pax limnetic lq limnetic bc bc para para_S -3.545 0.013 -0.067 0.123
pax limnetic mariager marine bc ne allo allo_D NA NA NA NA
pax limnetic mh marine bc ns allo allo_D -3.211 0.023 0.278 -0.013
pax limnetic mh white bc ns allo allo_D -4.985 0.059 1.922 -3e-03
pax limnetic misty lake bc bc para para_D NA NA NA NA
pax limnetic misty stream bc bc para para_D NA NA NA NA
pax limnetic ms marine bc or allo allo_D NA NA NA NA
pax limnetic mud lake bc al allo allo_D NA NA NA NA
pax limnetic pax benthic bc bc para para_D -1.409 -0.437 -0.722 -0.027
pax limnetic pcr lake bc or allo allo_D NA NA NA NA
pax limnetic pl lake bc or allo allo_D NA NA NA NA
pax limnetic rab marine bc al allo allo_D NA NA NA NA
pax limnetic rb stream bc or allo allo_D NA NA NA NA
pax limnetic res marine bc al allo allo_D NA NA NA NA
pax limnetic roberts lake bc bc para para_D NA NA NA NA
pax limnetic roberts stream bc bc para para_D NA NA NA NA
pax limnetic sj marine bc or allo allo_D NA NA NA NA
pax limnetic sk marine bc ns allo allo_D -3.127 0.042 0.256 -0.046
pax limnetic sr marine bc ns allo allo_D -3.196 0.022 0.282 -0.018
pax limnetic sr white bc ns allo allo_D -3.383 0.024 0.482 -0.02
pax limnetic stl lake bc or allo allo_D NA NA NA NA
pax limnetic wc stream bc or allo allo_D NA NA NA NA
pcr lake al marine or ns allo allo_D NA NA NA NA
pcr lake bea lake or al allo allo_S -0.345 -0.11 -1.442 -0.162
pcr lake boot lake or bc allo allo_S -3.407 -0.09 0.578 0.042
pcr lake boot stream or bc allo allo_D -1.796 -0.058 -2.12 0.171
pcr lake cl marine or ns allo allo_D NA NA NA NA
pcr lake cl white or ns allo allo_D NA NA NA NA
pcr lake constance lake or sl allo allo_S -2.181 0.054 -0.581 -0.087
pcr lake constance stream or sl allo allo_D -2.613 0.035 -0.065 -0.084
pcr lake cp marine or ns allo allo_D NA NA NA NA
pcr lake denmark marine or ne allo allo_D -0.983 -0.034 -1.635 -0.061
pcr lake geneva lake or sl allo allo_S -1.074 -0.024 -1.937 -3e-03
pcr lake geneva stream or sl allo allo_D -1.927 -0.025 -0.758 -0.04
pcr lake hadsten lake or ne allo allo_S -3.493 0.067 0.115 0.034
pcr lake hald lake or ne allo allo_S -3.914 0.049 0.909 -0.024
pcr lake japan japansea or jp allo allo_D -2.495 0.046 -0.092 -0.122
pcr lake japan marine or jp allo allo_D -2.77 -0.023 -0.046 -0.011
pcr lake joes lake or bc allo allo_S -2.207 -0.04 -1.458 0.137
pcr lake joes stream or bc allo allo_D -1.402 -0.07 -2.097 0.109
pcr lake litcampbell marine or bc allo allo_D NA NA NA NA
pcr lake ln marine or ns allo allo_D NA NA NA NA
pcr lake mariager marine or ne allo allo_D -3.523 0.032 0.332 0.025
pcr lake mh marine or ns allo allo_D NA NA NA NA
pcr lake mh white or ns allo allo_D NA NA NA NA
pcr lake misty lake or bc allo allo_S -3.585 -0.128 0.784 0.053
pcr lake misty stream or bc allo allo_D -2.677 -0.087 -0.371 0.07
pcr lake mud lake or al allo allo_S 0.331 0.039 -1.811 -0.369
pcr lake pl lake or or para para_S -2.168 -0.141 -0.749 0.059
pcr lake rab marine or al allo allo_D NA NA NA NA
pcr lake rb stream or or para para_D -2.36 -0.175 -0.712 0.099
pcr lake res marine or al allo allo_D 0.28 -0.068 -3.074 -7e-03
pcr lake roberts lake or bc allo allo_S -2.103 -0.056 -1.058 0.066
pcr lake roberts stream or bc allo allo_D -2.772 -0.104 -0.639 0.135
pcr lake sj marine or or para para_D -3.235 -0.07 0.484 0.011
pcr lake sk marine or ns allo allo_D NA NA NA NA
pcr lake sr marine or ns allo allo_D NA NA NA NA
pcr lake sr white or ns allo allo_D NA NA NA NA
pcr lake stl lake or or para para_S -2.215 -0.142 -0.497 0.025
pcr lake wc stream or or para para_D -3.369 -0.034 0.499 0.013
pl lake al marine or ns allo allo_D NA NA NA NA
pl lake bea lake or al allo allo_S -2.728 -0.126 2.281 -0.446
pl lake boot lake or bc allo allo_S -2.562 -0.073 -0.257 0.024
pl lake boot stream or bc allo allo_D -2.424 -0.147 -0.052 -0.011
pl lake cl marine or ns allo allo_D NA NA NA NA
pl lake cl white or ns allo allo_D NA NA NA NA
pl lake constance lake or sl allo allo_S -1.934 -0.078 -0.547 -0.049
pl lake constance stream or sl allo allo_D -1.444 -0.031 -1.009 -0.088
pl lake cp marine or ns allo allo_D NA NA NA NA
pl lake denmark marine or ne allo allo_D -1.157 -0.501 -1.219 0.013
pl lake geneva lake or sl allo allo_S -1.406 -0.109 -0.414 -0.169
pl lake geneva stream or sl allo allo_D -1.255 -0.112 -0.802 -0.124
pl lake hadsten lake or ne allo allo_S -2.136 -0.037 -0.704 -2e-03
pl lake hald lake or ne allo allo_S -2.626 9e-03 -0.562 0.038
pl lake japan japansea or jp allo allo_D -2.767 0.019 0.115 -0.075
pl lake japan marine or jp allo allo_D -3.057 -0.034 0.102 0.028
pl lake joes lake or bc allo allo_S -3.502 -0.03 0.086 0.104
pl lake joes stream or bc allo allo_D -2.39 -0.076 -0.542 0.037
pl lake litcampbell marine or bc allo allo_D NA NA NA NA
pl lake ln marine or ns allo allo_D NA NA NA NA
pl lake mariager marine or ne allo allo_D -2.787 -0.095 0.145 2e-03
pl lake mh marine or ns allo allo_D NA NA NA NA
pl lake mh white or ns allo allo_D NA NA NA NA
pl lake misty lake or bc allo allo_S -3.223 -0.109 0.668 -2e-03
pl lake misty stream or bc allo allo_D -2.036 -0.088 -0.559 -0.014
pl lake mud lake or al allo allo_S -2.657 -0.172 1.533 -0.245
pl lake rab marine or al allo allo_D NA NA NA NA
pl lake rb stream or or para para_D -3.044 0.018 -0.157 0.036
pl lake res marine or al allo allo_D NA NA NA NA
pl lake roberts lake or bc allo allo_S -2.791 -0.214 0.596 -0.028
pl lake roberts stream or bc allo allo_D -3.498 -0.12 0.979 0
pl lake sj marine or or para para_D -2.729 -0.161 -0.152 0.067
pl lake sk marine or ns allo allo_D NA NA NA NA
pl lake sr marine or ns allo allo_D NA NA NA NA
pl lake sr white or ns allo allo_D NA NA NA NA
pl lake stl lake or or para para_S -3.497 0.057 0.253 9e-03
pl lake wc stream or or para para_D -2.606 -0.147 -0.246 0.056
pri benthic al marine bc ns allo allo_D -2.279 -0.182 -0.126 -0.029
pri benthic bea lake bc al allo allo_D NA NA NA NA
pri benthic boot lake bc bc para para_D NA NA NA NA
pri benthic boot stream bc bc para para_D NA NA NA NA
pri benthic cl marine bc ns allo allo_D -2.221 -0.188 -0.283 -0.011
pri benthic cl white bc ns allo allo_D -2.417 -0.146 0.033 -0.046
pri benthic constance lake bc sl allo allo_D NA NA NA NA
pri benthic constance stream bc sl allo allo_D NA NA NA NA
pri benthic cp marine bc ns allo allo_D -2.974 -0.168 0.572 -0.025
pri benthic cr stream bc or allo allo_D NA NA NA NA
pri benthic cs marine bc or allo allo_D NA NA NA NA
pri benthic denmark marine bc ne allo allo_D -3.334 -0.222 0.75 0.028
pri benthic geneva lake bc sl allo allo_D NA NA NA NA
pri benthic geneva stream bc sl allo allo_D NA NA NA NA
pri benthic hadsten lake bc ne allo allo_D NA NA NA NA
pri benthic hald lake bc ne allo allo_D NA NA NA NA
pri benthic japan japansea bc jp allo allo_D -3.163 0.017 0.52 -0.078
pri benthic japan marine bc jp allo allo_D -2.198 -0.224 -0.177 -0.027
pri benthic joes lake bc bc para para_D NA NA NA NA
pri benthic joes stream bc bc para para_D NA NA NA NA
pri benthic litcampbell marine bc bc para para_D NA NA NA NA
pri benthic ln marine bc ns allo allo_D -2.48 -0.153 -0.035 -0.015
pri benthic lq benthic bc bc para para_S -3.631 0.018 0.472 0.04
pri benthic lq limnetic bc bc para para_D -3.145 -0.171 0.638 9e-03
pri benthic mariager marine bc ne allo allo_D NA NA NA NA
pri benthic mh marine bc ns allo allo_D -1.756 -0.164 -0.476 -0.087
pri benthic mh white bc ns allo allo_D -2.739 -0.185 0.469 -0.047
pri benthic misty lake bc bc para para_D NA NA NA NA
pri benthic misty stream bc bc para para_D NA NA NA NA
pri benthic ms marine bc or allo allo_D NA NA NA NA
pri benthic mud lake bc al allo allo_D NA NA NA NA
pri benthic pax benthic bc bc para para_S -4.228 0.068 0.857 0.044
pri benthic pax limnetic bc bc para para_D -2.939 -0.124 0.158 0.036
pri benthic pcr lake bc or allo allo_D NA NA NA NA
pri benthic pl lake bc or allo allo_D NA NA NA NA
pri benthic rab marine bc al allo allo_D NA NA NA NA
pri benthic rb stream bc or allo allo_D NA NA NA NA
pri benthic res marine bc al allo allo_D NA NA NA NA
pri benthic roberts lake bc bc para para_D NA NA NA NA
pri benthic roberts stream bc bc para para_D NA NA NA NA
pri benthic sj marine bc or allo allo_D NA NA NA NA
pri benthic sk marine bc ns allo allo_D -2.466 -0.18 0.168 -0.049
pri benthic sr marine bc ns allo allo_D -2.331 -0.16 -0.063 -0.04
pri benthic sr white bc ns allo allo_D -2.614 -0.12 0.098 -0.027
pri benthic stl lake bc or allo allo_D NA NA NA NA
pri benthic wc stream bc or allo allo_D NA NA NA NA
pri limnetic al marine bc ns allo allo_D -3.962 0.061 0.983 -0.03
pri limnetic bea lake bc al allo allo_D NA NA NA NA
pri limnetic boot lake bc bc para para_D NA NA NA NA
pri limnetic boot stream bc bc para para_D NA NA NA NA
